Id_bien;id_codedep_codecommune;No_voie;BTQ;Type_voie;Voie;Total_piece;Surface_carrez;Surface_local;Type_local
12759;28094;2;;RUE;DU CARREFOUR;2;51,65;52;Appartement
12760;29019;13;;RUE;DE CHERBOURG;4;62;65;Appartement
12761;29023;25;;AV;F.LIBRES - RTE CORNICHE;2;42,93;42;Appartement
12762;2A004;9001;;RES;JARDINS DE L EMPEREUR;5;79,19;75;Appartement
12763;2A247;5000;;;LOT ALPLANA DI VETTA;3;125,84;98;Maison
12764;2A276;5372;;RES;DOMAINE DE L'ONDELLA;4;65,11;76;Appartement
12765;30032;7;D;CHE;DES ROMAINS;4;83,99;86;Appartement
12766;30133;4;;IMP;DE LA CURIEUSE;1;20,9;20;Appartement
12767;30189;14;;GR;GRAND RUE;4;94,3;87;Appartement
12768;30212;30;;RTE;DE BAGNOLS;4;80,08;80;Maison
12769;33005;6;;AV;DE BORDEAUX;2;51,16;52;Appartement
12770;33240;16;;LOT;BOULANGE;4;95,52;95;Maison
12771;33318;4;;RUE;LEO FERRE;4;79,83;77;Appartement
12772;33498;1;;;CHATEAU DE SALLES;3;66,82;80;Maison
12773;34028;11;;RUE;DE LA PLAINE;2;36,8;32;Appartement
12774;34108;139;;AV;VAUBAN;2;40,07;26;Appartement
12775;34129;9;;IMP;EMMANUEL CHABRIER;4;100,3;100;Appartement
12776;34129;9;;IMP;EMMANUEL CHABRIER;3;107,2;104;Appartement
12777;34217;136;;RUE;OLYMPE DE GOUGES;2;45,34;46;Appartement
12778;34301;19;;RUE;JULES VALLES;1;23,11;22;Appartement
12779;35251;8;;ALL;JEAN-BAPTISTE BAGOT;2;45,27;46;Appartement
12780;38185;2;T;RUE;FOURIER;3;72,23;75;Appartement
12781;42005;9004;;RUE;MOLIERE;2;52,47;54;Appartement
12782;44101;4;;PL;SIMILIEN GUERIN;3;62,58;63;Appartement
12783;44109;2;;RUE;EMILE PEHANT;1;21,86;22;Appartement
12784;44109;4;;PL;LT JEHENNE;2;38,11;47;Appartement
12785;44190;3;;RUE;JEAN CABUT DIT CABU;2;41,98;42;Appartement
12786;47106;9004;;PL;LEO LAGRANGE;1;23,91;30;Appartement
12787;47128;7;;;BLAIRE;4;83,71;83;Maison
12788;49007;3;;RUE;MOLL;3;60,95;60;Appartement
12789;49023;5;;PL;JEANNE D ARC;2;40,01;40;Appartement
12790;51058;7;;ALL;VICTOR GRIGNARD;4;86;86;Appartement
12791;54482;46;;AV;CARNOT;3;46;56;Appartement
12792;59350;849;;AV;DE DUNKERQUE LOMME;2;50,45;50;Appartement
12793;59350;71;;RUE;MATTEOTTI;3;42,27;42;Appartement
12794;59350;45;;RUE;DE CONDE;3;49,7;49;Appartement
12795;59378;3;;RUE;DE L EGALITE;3;67,44;72;Appartement
12796;59512;120;;AV;J BAPTISTE LEBAS;3;87,81;92;Appartement
12797;60057;14;;RUE;DE L ABBE DU BOS;2;40,55;41;Appartement
12798;60139;126;;RUE;LEON BLUM;3;69,84;83;Appartement
12799;60141;4;;AV;DE MONTPENSIER;4;88,14;85;Appartement
12800;62270;5008;F;RES;LE ZEPHIR;2;49,06;49;Appartement
12801;65059;10;;RUE;DE LORRY;3;72,83;59;Appartement
12802;65059;16;;AV;DU TOURMALET;1;32,1;32;Appartement
12803;69089;18;;RUE;DU VIEUX CHATEAU;3;97,65;90;Appartement
12804;69112;27;;RTE;NATIONALE 7;2;44,39;44;Appartement
12805;72181;224;;AV;DE LA LIBERATION;3;52,51;52;Appartement
12806;75101;17;;RUE;DU ROULE;2;16,66;14;Appartement
12807;75101;22;;AV;DE L OPERA;2;55,36;55;Appartement
12808;75102;108;;RUE;MONTMARTRE;1;69,86;68;Appartement
12809;75102;152;;RUE;SAINT DENIS;1;15,33;19;Appartement
12810;75102;14;;RUE;SAINTE FOY;1;10,23;11;Appartement
12811;75103;43;;RUE;REAUMUR;5;87,37;86;Appartement
12812;75104;15;;RUE;DES ARCHIVES;2;34,49;37;Appartement
12813;75104;27;;RUE;DU ROI DE SICILE;2;28;40;Appartement
12814;75105;45;;BD;SAINT GERMAIN;1;31;37;Appartement
12815;75105;45;;BD;SAINT GERMAIN;1;30;37;Appartement
12816;75105;11;B;RUE;DU VAL DE GRACE;6;113,87;113;Appartement
12817;75106;17;;RUE;GREGOIRE DE TOURS;2;14,07;13;Appartement
12818;75106;90;;RUE;D ASSAS;1;32,21;33;Appartement
12819;75108;155;;RUE;DU FAUBOURG SAINT HONORE;1;30,02;29;Appartement
12820;75109;9;;RUE;DE CALAIS;2;30,59;25;Appartement
12821;75109;11;;RUE;DU CARDINAL MERCIER;2;48,29;51;Appartement
12822;75110;237;;RUE;DU FBG ST MARTIN;0;13,77;16;Appartement
12823;75111;1;;RUE;MORAND;2;30,58;28;Appartement
12824;75111;57;;RUE;SEDAINE;1;14,77;11;Appartement
12825;75111;47;;BD;DE MENILMONTANT;1;23,83;21;Appartement
12826;75111;3;;PL;DE LA NATION;4;87,04;80;Appartement
12827;75112;58;;RUE;DU RENDEZ VOUS;1;6,32;7;Appartement
12828;75112;50;;RUE;DE PICPUS;1;18,9;19;Appartement
12829;75114;14;;AV;DU GENERAL LECLERC;4;104,85;110;Appartement
12830;75115;46;;RUE;DE DANTZIG;4;81,08;80;Appartement
12831;75115;3;;RUE;FERDINAND FABRE;3;52,5;56;Appartement
12832;75115;38;;RUE;BARGUE;3;54,26;53;Appartement
12833;75115;17;;RUE;VARET;3;56,65;56;Appartement
12834;75116;42;;RUE;CHARDON LAGACHE;4;135,65;140;Appartement
12835;75116;51;;RUE;MOLITOR;5;76,8;85;Appartement
12836;75117;3;;RUE;VILLARET DE JOYEUSE;6;207,53;156;Appartement
12837;75117;13;;RUE;VERNIER;4;87,07;85;Appartement
12838;75117;24;;RUE;DE CHAZELLES;6;100,2;99;Appartement
12839;75118;93;;RUE;CAULAINCOURT;2;56,84;58;Appartement
12840;75118;2;;RUE;ERNESTINE;2;29,16;20;Appartement
12841;75119;20;;RUE;EUGENE JUMIN;2;35,03;35;Appartement
12842;76540;169;;RUE;BEAUVOISINE;1;11,24;10;Appartement
12843;76758;9;;RUE;DU COUVENT;3;85,78;87;Appartement
12844;77014;32;;RUE;DU MONTCEAU;1;29,44;54;Appartement
12845;77108;5;;SQ;DES AULNES;4;77,07;80;Appartement
12846;77122;2;;ALL;NICOLAS FOUQUET;4;75,66;76;Appartement
12847;77243;15;;RUE;DES ANEMONES;10;197;197;Appartement
12848;77285;38;;SQ;RONSARD;2;49,21;49;Appartement
12849;77326;69;;AV;DU PAVILLON ROYAL;2;43,66;44;Appartement
12850;77373;142;;AV;CHARLES ROUXEL;1;32,49;24;Appartement
12851;77449;42;;CRS;DU DANUBE;2;32,65;32;Appartement
12852;78124;51;;BD;CARNOT;3;59,8;60;Appartement
12853;78126;15;;;RES DU BEL EBAT;3;66,72;66;Appartement
12854;78165;8;;ALL;DE LA BRETECHE;3;62,99;63;Appartement
12855;78297;6;;BD;DU CHATEAU;1;18,02;18;Appartement
12856;78372;5;;RES;DE LA SABOTTE;3;54,32;53;Appartement
12857;78401;9;;QUAI;DE L ARQUEBUSE;1;23,86;24;Appartement
12858;78401;53;;RUE;AUGUSTE RENOIR;5;89,22;88;Maison
12859;78423;5;;MAIL;DES CATALPAS;5;102,55;104;Appartement
12860;78455;69;;RUE;ANDRE LE BOURBLANC;6;181,1;181;Maison
12861;78466;8;;ALL;DES COQUELICOTS;7;192,96;186;Maison
12862;78551;121;B;RUE;LEON DESOYER;4;85,89;92;Appartement
12863;78551;13;;RUE;DE PONTOISE;2;45,49;55;Appartement
12864;78640;12;;RUE;DU GEN EXELMANS;2;53,23;54;Appartement
12865;81257;1;;RUE;LEOPOLD VAREIL;3;65,96;64;Appartement
12866;83009;71;;CHE;DE L ESCOURCHE;2;37,58;42;Appartement
12867;83034;3;;AV;JEAN JAURES;1;50,82;59;Appartement
12868;83069;12;;AV;DOC JEAN JACQUES PERRON;2;62,64;45;Appartement
12869;83070;6060;;;AIGUEBELLE;2;37,83;40;Maison
12870;83137;216;;BD;PHILIPPE RIPERT;3;66,5;65;Appartement
12871;83137;216;;BD;PHILIPPE RIPERT;5;82,87;83;Appartement
12872;85163;166;;AV;MOURAIN;1;27;27;Appartement
12873;86066;48;;AV;PIERRE ABELIN;3;64,43;63;Appartement
12874;87085;27;;RUE;DU PONT ST ANDRE;4;69,45;69;Appartement
12875;88468;11;;CHE;DES BOURGUIGNONS;4;55,69;75;Appartement
12876;91095;12;B;RUE;GRANDE RUE;2;40;40;Appartement
12877;91103;9;;RUE;DES ECOLES;4;76,15;84;Appartement
12878;91191;13;;AV;DE LA REPUBLIQUE;3;60,3;60;Appartement
12879;91228;37;;BD;DECAUVILLE;1;19,1;19;Appartement
12880;91228;11;;CHE;DES VIEILLES POSTES;1;32,41;32;Appartement
12881;91232;2;;RUE;DU DOCTEUR AMODRU;1;26,61;30;Appartement
12882;91272;1;;RES;COURCELLES RUE MADRID;6;118,54;120;Maison
12883;91345;7;;AV;DU GENERAL DE GAULLE;4;113,09;128;Appartement
12884;91377;40;;RUE;JEAN ZAY;4;82,79;83;Appartement
12885;91425;3;;IMP;DES BERTHES;1;20,72;20;Appartement
12886;91634;1;B;RUE;DE GLORIETTE;1;49,75;45;Appartement
12887;91648;4;;RUE;DES MARQUANTS;2;38,34;39;Appartement
12888;91687;7;;RUE;DANIELLE CASANOVA;2;44,19;43;Appartement
12889;91691;1;;AV;DU MARECHAL JUIN;2;50,17;50;Appartement
12890;91692;3;;ALL;RAVEL;5;99,47;100;Maison
12891;92007;195;;AV;HENRI RAVERA;2;37,78;39;Appartement
12892;92020;5;;RUE;ANATOLE FRANCE;4;90,34;89;Appartement
12893;92023;85;;AV;HENRI BARBUSSE;3;49,54;74;Appartement
12894;92024;32;;RUE;DAGOBERT;2;35,26;35;Appartement
12895;92024;9;;RUE;HENRI BARBUSSE;3;44,6;50;Appartement
12896;92026;39;;AV;DE L ARCHE;5;104,12;104;Appartement
12897;92044;6;;RUE;DES MARRONNIERS;3;67,56;68;Appartement
12898;92049;47;;AV;VERDIER;3;50,03;51;Appartement
12899;92050;42;;AV;VLADIMIR ILITCH LENINE;3;72,7;57;Appartement
12900;92051;6;;RUE;MADELEINE MICHELIS;6;113,12;120;Appartement
12901;92051;64;;RUE;CHARLES LAFFITTE;1;28,73;39;Appartement
12902;92060;117;;RUE;DE MALABRY;4;92,21;90;Appartement
12903;92062;158;;RUE;DE VERDUN;2;36,83;36;Appartement
12904;92073;84;;BD;HENRI SELLIER;1;30,04;24;Appartement
12905;92073;63;;RUE;DE VERDUN;3;75,77;78;Appartement
12906;93006;61;;RUE;MALMAISON;4;80,19;80;Appartement
12907;93027;91;;AV;JEAN JAURES;1;24;24;Appartement
12908;93031;1;;IMP;PIERRE LIHOU;1;23,16;24;Appartement
12909;93031;20;;RUE;LEGUILLON;4;77,63;76;Appartement
12910;93066;9001;;AV;DE SAINT REMY;4;62,15;62;Appartement
12911;93066;44;;RUE;GEORGES POLITZER;3;66,53;66;Appartement
12912;93070;23;;ALL;DE PARIS;3;76,95;75;Appartement
12913;93073;133;;AV;GILBERT BERGER;3;69,86;70;Appartement
12914;94016;35;;AV;ARISTIDE BRIAND;2;29,73;31;Appartement
12915;94022;73;;RUE;PASTEUR;2;25;23;Appartement
12916;94034;7;;;RES DES GEMEAUX;4;62,85;63;Appartement
12917;94037;11;;RUE;DES AQUEDUCS;1;30,3;30;Appartement
12918;94046;7;;RUE;MERCURE;5;81,55;83;Appartement
12919;94046;57;B;AV;GEORGES CLEMENCEAU;4;66,47;69;Appartement
12920;94067;2;B;PL;CHARLES DIGEON;3;75,6;77;Appartement
12921;94068;9;;AV;FRANCIS GARNIER;1;26,8;30;Appartement
12922;94068;54;;RUE;LOUIS BRAILLE;2;31,28;30;Appartement
12923;94074;12;;RUE;ROLAND ROCHE;3;62,71;62;Appartement
12924;94081;150;;RUE;LOUISE AGLAE CRETTE;2;38,35;37;Appartement
12925;94081;16;;AV;HENRI BARBUSSE;4;63,04;64;Appartement
12926;95127;20;;RUE;DES TROIS CEDRES;2;49,39;51;Appartement
12927;95252;22;;RUE;DE LA FOSSE AUX BICHES;3;60,19;58;Appartement
12928;95369;1;;ALL;ALFRED DE MUSSET;4;79,13;79;Appartement
12929;95572;9;;AV;DU GENERAL DE GAULLE;1;32,8;33;Appartement
12930;95572;9;;RUE;EDOUARD BRANLY;4;77,1;79;Appartement
12931;95598;6;;RUE;PIERRE MESTRE;5;95,79;94;Appartement
12932;01033;198;;RTE;DE VOUVRAY;3;62,38;63;Appartement
12933;01033;198;;RTE;DE VOUVRAY;4;92,04;100;Appartement
12934;05119;5287;;;LES CHALPS;1;16,7;17;Appartement
12935;06004;19;;BD;ALBERT 1ER;2;60;53;Appartement
12936;06004;13;;BD;CHARLES GUILLAUMONT;2;52,1;52;Appartement
12937;06027;12;;RUE;PASQUALINI;1;36,58;34;Appartement
12938;06029;17;;BD;DE STRASBOURG;2;51,26;55;Appartement
12939;06083;22;;PROM;MAL LECLERC HAUTECLOQUE;1;18,92;19;Appartement
12940;06085;1122;;CHE;DU CHATEAU;4;80,72;82;Maison
12941;06088;15;B;RUE;CHATEAUNEUF;5;137,53;135;Appartement
12942;06088;14;T;AV;BORRIGLIONE;3;80,6;35;Appartement
12943;11145;2;;AV;DES GOELANDS;3;25,78;26;Appartement
12944;13002;195;;CHE;DES RASCOUS;3;80,33;50;Appartement
12945;13002;466;;CHE;DE LA CRAIE;4;87,24;87;Appartement
12946;13002;305;;CHE;ESPRIT JULIEN;3;67,51;66;Appartement
12947;13085;2;;ALL;DES MICOCOULIERS;2;58,87;59;Appartement
12948;13119;9001;;RES;LES ROMARINS;3;59,92;60;Appartement
12949;13202;2;;RUE;JEAN FRANCOIS LECA;1;32,06;36;Appartement
12950;13202;34;;RUE;SAINTE-FRANCOISE;2;52,47;50;Appartement
12951;13207;58;;AV;DE LA CORSE;3;78,14;85;Appartement
12952;13209;83;;BD;DU REDON;2;37,59;52;Appartement
12953;13209;296;;BD;ROMAIN ROLLAND;4;63,59;68;Appartement
12954;13212;20;;BD;DES ROSSIGNOLS;4;92,07;87;Maison
12955;17034;20;;;ROND POINT DES MESANGES;3;63,6;60;Maison
12956;22168;65;;RUE;ANATOLE LE BRAZ;1;25,28;26;Appartement
12957;2A348;5384;;;SOLANA;4;101,85;98;Maison
12958;30123;4;;RUE;DE LA LIBERTE;2;78,68;76;Maison
12959;30189;50;;RUE;NOTRE DAME;2;23,38;22;Appartement
12960;30189;25;;BD;TALABOT;3;62,65;63;Appartement
12961;33009;17;;AV;NOTRE DAME DES PASSES;2;30,03;29;Maison
12962;33063;1;;RUE;DU GD RABIN JOSEPH COHEN;1;20,67;24;Appartement
12963;33199;141;;RUE;AIME BROUSTAUT;2;42,94;42;Appartement
12964;33214;6;;BD;DE LA PLAGE;1;26,69;26;Appartement
12965;33281;17;;RUE;DES COTEAUX;4;81,36;76;Appartement
12966;33281;39;;RUE;PIERRE DE COUBERTIN;4;122,89;120;Maison
12967;33281;45;T;RUE;DE LA SOURCE;4;158;158;Maison
12968;33318;9001;;RUE;DU CHATEAU D EAU;4;64,1;65;Appartement
12969;33514;5;B;RUE;MAQUIS DES VIGNES OUDIDES;2;17,45;18;Appartement
12970;34003;2;;RUE;DES CHANDELLES;1;24,19;24;Appartement
12971;34023;13;;RUE;MONTGOLFIER;2;45,13;44;Appartement
12972;34172;4;;RUE;EDOUARD VII;1;34,27;34;Appartement
12973;34172;300;;RUE;BUFFON;1;23,57;23;Appartement
12974;34301;18;;RUE;GEORGES BRASSENS;1;22,62;30;Appartement
12975;34301;11;;RUE;D AQUITAINE;4;121,5;129;Appartement
12976;37122;65;;RUE;GAMARD;1;34,29;34;Appartement
12977;37261;6;B;RUE;DE LA BOURDE;1;21,4;15;Appartement
12978;38179;8;;AV;DE VIGNATE;1;18,5;19;Appartement
12979;38185;33;;QUAI;JONGKIND;4;117,86;126;Appartement
12980;38185;58;;BD;GAMBETTA;4;81,03;80;Appartement
12981;38421;27;;AV;JULES VALLES;4;89,16;88;Appartement
12982;39470;91;;RTE;DE TRELARCE;2;23,55;23;Appartement
12983;41269;3;;RUE;DU CHANGE;2;38,2;40;Appartement
12984;44109;6;;RUE;DE LA BACLERIE;2;43,66;48;Appartement
12985;44184;36;;RUE;DU CROISIC;2;50,4;35;Appartement
12986;44184;1;;RUE;JEAN PIERRE DUFREXOU;4;100,52;103;Appartement
12987;44190;51;;RUE;MAURICE DANIEL;3;85,36;80;Appartement
12988;49015;6;;RUE;JEAN-PAUL GIRARD;4;76,68;80;Maison
12989;49099;117;;RUE;DE LA VENDEE;3;54,46;54;Appartement
12990;50165;64;;RTE;DE COUTANCES;3;68,1;72;Appartement
12991;50502;23;;RUE;JEAN MOULIN;3;59;57;Appartement
12992;54339;6;;RUE;DES MARAICHERS;5;116,4;117;Maison
12993;56121;15;B;CRS;DE CHAZELLES;4;94,68;90;Appartement
12994;56121;1;;RUE;PROF PIERRE LEPINE;2;53,2;53;Appartement
12995;56121;60;;RUE;DE MERVILLE;1;45,4;42;Appartement
12996;56206;10;;RUE;PIERRE ET MARIE CURIE;2;50,05;50;Appartement
12997;56233;6048;;RUE;DES PRESSES;2;29,53;30;Appartement
12998;58194;2;B;RUE;PASTEUR;4;93;93;Appartement
12999;59178;540;;RUE;DU POLYGONE;1;18,72;19;Appartement
13000;59350;60;;RUE;ANATOLE FRANCE LOMME;2;54,09;54;Appartement
13001;59350;61;;AV;DU PRESIDENT KENNEDY;4;83,39;84;Appartement
13002;59378;9001;;;LES TILLEULS RUE MEUNIER;4;83,75;83;Appartement
13003;59650;58;;RUE;PIERRE CATTEAU;3;68,48;67;Appartement
13004;60057;14;;RUE;HENRI GAUDICHET;2;47,27;46;Appartement
13005;60086;13;;RUE;DU LION BLEU;2;41,92;44;Appartement
13006;62041;35;;BD;CARNOT;3;59,06;60;Appartement
13007;62893;2;;RUE;DES ANGLAIS;3;38,44;25;Appartement
13008;65286;14;A;RUE;DU STADE;3;53,43;56;Appartement
13009;69081;2;;AV;RAYMOND DE VEYSSIERES;4;69,01;67;Appartement
13010;69116;161;;RUE;CHARLES MACHET;2;51,4;52;Appartement
13011;69244;4;;AV;EISENHOWER;4;75,19;74;Appartement
13012;69266;176;;RUE;LEON BLUM;3;86,02;60;Maison
13013;69266;42;;RUE;ANTONIN PERRIN;1;30,13;29;Appartement
13014;69381;4;;RUE;DE LA BOURSE;2;40,29;40;Appartement
13015;69385;157;;RUE;JOLIOT CURIE;3;73,52;79;Appartement
13016;69389;39;B;RUE;SERGENT MICHEL BERTHET;1;18,33;18;Appartement
13017;75101;56;;RUE;SAINT HONORE;1;18,72;17;Appartement
13018;75103;52;;RUE;DU VERTBOIS;2;51,01;52;Appartement
13019;75104;10;;RUE;BOUTAREL;3;48,34;48;Appartement
13020;75107;15;;RUE;OUDINOT;2;46,47;46;Appartement
13021;75107;36;;AV;DE LA MOTTE PICQUET;6;158,54;155;Appartement
13022;75107;4;;RUE;CHEVERT;2;61,41;58;Appartement
13023;75108;15;;RUE;VIGNON;2;56,12;54;Appartement
13024;75109;5;;RUE;HENRY MONNIER;2;35,51;36;Appartement
13025;75110;95;;RUE;LA FAYETTE;3;39,6;41;Appartement
13026;75111;12;;PAS;ST PIERRE AMELOT;1;39,02;36;Appartement
13027;75111;15;;RUE;DES BOULETS;1;16,74;18;Appartement
13028;75111;281;;RUE;DU FBG ST ANTOINE;3;68,61;69;Appartement
13029;75112;115;;RUE;DE REUILLY;3;53,77;54;Appartement
13030;75114;56;;RUE;DE L AMIRAL MOUCHEZ;3;62;64;Appartement
13031;75114;7;;RUE;ANTOINE CHANTIN;3;79,04;72;Appartement
13032;75114;7;;RUE;BOYER BARRET;3;41,53;40;Appartement
13033;75114;61;;RUE;DE GERGOVIE;1;21,55;35;Appartement
13034;75115;3;;RUE;ROSENWALD;3;81,5;80;Appartement
13035;75115;26;;RUE;SAINT LAMBERT;3;70,59;70;Appartement
13036;75115;11;;VLA;DE LA CROIX NIVERT;1;25,38;26;Appartement
13037;75115;14;;RUE;GRAMME;2;38,03;42;Appartement
13038;75115;92;;RUE;BALARD;2;40,77;38;Appartement
13039;75116;14;;RUE;LE MAROIS;1;31,71;32;Appartement
13040;75116;23;;RUE;VAN LOO;3;76,9;78;Appartement
13041;75116;77;;RUE;BOILEAU;2;41,08;43;Appartement
13042;75116;26;;RUE;POUSSIN;1;27,14;40;Appartement
13043;75116;6;;RUE;ROBERT LE COIN;1;47,01;43;Appartement
13044;75117;12;;RUE;EMILE ALLEZ;1;40,87;42;Appartement
13045;75117;16;;BD;PEREIRE;4;126,84;116;Appartement
13046;75119;37;;RUE;DE NANTES;2;33,01;32;Appartement
13047;75119;41;;RUE;D HAUTPOUL;3;56,37;55;Appartement
13048;75120;397;;RUE;DES PYRENEES;3;141,4;141;Appartement
13049;75120;6;;RUE;TACLET;1;34,02;33;Appartement
13050;75120;144;;RUE;D AVRON;1;14,78;13;Appartement
13051;76254;4;;BD;PDT RENE COTY;3;45,91;52;Appartement
13052;76351;48;;RUE;EDOUARD LANG;2;39,39;39;Appartement
13053;77053;6;T;RUE;DU GRAND NOYER;2;39,9;40;Appartement
13054;77108;80;;RUE;GUSTAVE NAST;1;29,53;37;Appartement
13055;77108;13;;RUE;DE LA LIBERTE;5;81,4;81;Appartement
13056;77153;2;A;CHE;DES JONCS;4;90,41;85;Maison
13057;77272;12;;RUE;DE LA CROIX BLANCHE;2;40,74;45;Appartement
13058;77284;4;B;RUE;DE LA CRECHE;1;17;17;Appartement
13059;77284;43;;RUE;DE LA CRECHE;1;25,93;26;Appartement
13060;77390;24;;AV;DU GEN LECLERC;1;24,53;25;Appartement
13061;77514;5;;RLE;AUX VINS;3;63,49;63;Appartement
13062;78117;1256;;RUE;LOUIS BLERIOT;3;94,8;90;Maison
13063;78158;63;;RUE;DE VERSAILLES;1;15,53;18;Appartement
13064;78160;7;;RUE;COUPE;3;71,63;71;Appartement
13065;78310;28;;RUE;D EPERNON;3;62,17;61;Appartement
13066;78356;2;;SQ;DES BRUYERES;4;81,27;79;Appartement
13067;78418;57;;RUE;HENRI RICHAUME;2;44,64;42;Appartement
13068;78545;4;;RPT;VOLTAIRE;2;46,5;46;Appartement
13069;78551;26;;AV;SAINT FIACRE;2;49,52;49;Appartement
13070;78586;59;;AV;MAURICE BERTEAUX;2;38,12;39;Appartement
13071;78640;1;;ALL;DU POITOU;5;94,05;93;Appartement
13072;78646;76;;AV;DE PARIS;4;120,53;122;Appartement
13073;80021;19;;RUE;LAMARTINE;2;30,07;34;Appartement
13074;80021;3;;ALL;DES NYMPHEAS;2;53,79;54;Appartement
13075;83068;9001;;RES;LES RESTANQUES GOLFE ST TR;2;27,37;28;Appartement
13076;83071;9001;;;SUPER CROISETTE MIRAMAR;2;30,34;30;Appartement
13077;83112;117;;RUE;DU LOT LA BANETTE;4;69,2;66;Appartement
13078;83137;267;;BD;DOCTEUR CHARLES BARNIER;5;109,7;110;Appartement
13079;85164;5;;RUE;HENRY AURY;2;33,45;35;Appartement
13080;85191;12;;RUE;MARECHAL NEY;2;40,22;42;Appartement
13081;88075;4;;CHE;DES GELINOTTES;4;38,93;40;Maison
13082;88209;;;RUE;DE DOMEVRE;4;96,87;107;Appartement
13083;91200;14;;RUE;DE BALZAC;2;53,88;53;Appartement
13084;91201;9001;;;OR SENART DU BELLAY;3;68,49;75;Appartement
13085;91345;21;;RUE;DE LA PEUPLERAIE;4;74,43;73;Appartement
13086;91377;1;;PL;D'ALLEMAGNE;2;46,18;48;Appartement
13087;91549;196;;RTE;DE CORBEIL;1;30,96;30;Appartement
13088;92019;1;;IMP;DU CACHALOT;4;82,17;85;Appartement
13089;92023;61;B;AV;JEAN BAPTISTE CLEMENT;3;52,4;50;Appartement
13090;92023;8;;RUE;ALBERT NEVEU;4;65,73;65;Appartement
13091;92023;52;;RUE;DU MOULIN DE PIERRE;2;23,35;22;Appartement
13092;92024;5;;RUE;VILLENEUVE;3;47,78;50;Appartement
13093;92026;11;;PL;DES DOMINOS;1;25,51;25;Appartement
13094;92026;71;;BD;SAINT DENIS;2;37,02;36;Appartement
13095;92032;34;;AV;DU GENERAL LECLERC;4;59,58;59;Appartement
13096;92036;13;;AV;CLAUDE DEBUSSY;4;66,65;69;Appartement
13097;92040;3;;AV;VICTOR CRESSON;8;220,2;172;Maison
13098;92044;107;;RUE;EDOUARD VAILLANT;1;19,45;19;Appartement
13099;92044;53;;RUE;ANATOLE FRANCE;3;50,88;46;Appartement
13100;92062;39;;RUE;MARIUS JACOTOT;2;51,14;53;Appartement
13101;92063;11;;AV;LAVOISIER;4;64,25;63;Appartement
13102;92075;12;;RUE;EUGENE BAUDOUIN;3;65,07;63;Appartement
13103;93001;171;;RUE;DES CITES;1;16,43;16;Appartement
13104;93001;171;;RUE;DES CITES;1;13;14;Appartement
13105;93001;159;;RUE;DES CITES;3;48,15;48;Appartement
13106;93001;97;B;AV;DE LA REPUBLIQUE;2;42,04;42;Appartement
13107;93032;17;;CHE;DE LA RENARDIERE;3;95,43;85;Appartement
13108;93032;3;;RUE;LEON BLUM;1;64,87;20;Appartement
13109;93033;1;;ALL;DES SYCOMORES;5;100,98;100;Maison
13110;93046;52;;ALL;DES CHARMILLES;1;27,91;27;Appartement
13111;93048;42;B;AV;GABRIEL PERI;2;30,07;30;Appartement
13112;93050;155;;AV;DU MARECHAL LECLERC;3;63,74;63;Appartement
13113;93059;66;;RUE;DE PARIS;2;34,45;34;Appartement
13114;93071;29;;RUE;DE BRETAGNE;1;26,77;38;Appartement
13115;93071;40;;AV;LIEGEARD;3;51,7;48;Appartement
13116;93072;9;;RUE;ROGER GAUTRE;2;27,13;25;Appartement
13117;93074;42;;RUE;DE LA MARE NEUVE;4;84,7;85;Appartement
13118;94003;15;;RUE;PIERRE CURIE;3;42,22;37;Appartement
13119;94044;16;;RUE;ALFRED DE MUSSET;3;67,53;68;Appartement
13120;94046;23;;RUE;CARNOT;1;13,08;20;Appartement
13121;94046;46;;RUE;DE LA BELLE IMAGE;2;37,75;38;Appartement
13122;94052;39;;AV;DE LA BELLE GABRIELLE;1;30,11;31;Appartement
13123;94067;27;;RUE;JEANNE D ARC;3;41,95;38;Appartement
13124;94068;85;T;AV;FOCH;3;57,8;55;Appartement
13125;94073;14;;ALL;DU PERRUCHET;2;43,01;43;Appartement
13126;94075;5;;ALL;DES SYCOMORES;3;66,46;65;Appartement
13127;94077;57;;AV;LE FOLL;2;29,03;27;Appartement
13128;94080;48;;AV;DE LA REPUBLIQUE;3;44,72;39;Appartement
13129;94080;14;;RUE;DU MIDI;3;47,3;48;Appartement
13130;94080;58;;RUE;DEFRANCE;1;28,22;26;Appartement
13131;95018;35;;RUE;JEAN MOULIN;1;25,65;25;Appartement
13132;95019;12;;RUE;ROGER DEHASQUE;3;66,68;65;Appartement
13133;95091;23;;RUE;DU GENERAL EMPAIN;3;63,19;63;Appartement
13134;95176;27;;AV;FOCH;2;46,06;46;Appartement
13135;95183;8;;RUE;DE LA PALOMBIERE;2;50,18;49;Appartement
13136;95280;75;;AV;JACQUES POTEL;3;52,85;57;Appartement
13137;95306;10;;PL;DU BOIS COURLIS;4;74,58;77;Maison
13138;95427;2;;RUE;DES TUILERIES;3;55,76;56;Appartement
13139;95500;1;;RUE;DE LA ROCHE;2;51,2;60;Appartement
13140;95572;11;;AV;DU GENERAL DE GAULLE;6;97,28;93;Appartement
13141;95580;18;;RUE;DES VIGNES;5;118,5;114;Maison
13142;95598;31;;AV;KELLERMANN;3;51;51;Appartement
13143;973307;600;;LOT;RHUMERIE;2;65,78;91;Appartement
